source,target,relationship,source_type,target_type
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2667,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:286,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:292,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3402,hasVariable,Equation,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3410,hasVariable,Equation,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37397,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37398,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37399,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37400,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37403,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37404,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37405,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37406,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37407,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37408,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37409,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37410,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37411,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37412,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:523,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:524,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:542,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:7395,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37387,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:7580,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37413,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37414,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37415,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37416,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2047,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22363,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2667,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:286,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:292,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3402,hasGlobalVariable,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3410,hasGlobalVariable,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37397,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37398,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37399,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37400,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37403,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37404,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37405,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37406,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37407,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37408,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37409,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37410,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37411,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37412,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:523,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:524,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:542,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:7395,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37388,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:7580,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37419,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37420,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37419,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37421,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37419,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37422,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37419,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37423,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37419,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37424,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37419,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37425,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37425,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:21292,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37425,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22792,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37425,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2636,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37425,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:269,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37425,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:32360,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37425,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34648,hasVariable,Equation,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37425,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37436,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37425,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3965,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37437,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37438,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37439,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37440,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37441,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37442,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37443,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:21292,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22792,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2636,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:269,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:32360,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34648,hasGlobalVariable,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37436,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37429,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3965,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37444,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37445,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37444,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37446,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37444,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37447,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37444,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37448,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37444,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37449,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37444,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37450,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37450,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28730,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37450,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37455,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37450,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37457,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37454,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37458,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37454,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37454,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28730,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37454,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37455,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37454,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37457,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11202,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11203,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1404,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1523,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1915,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2427,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2520,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2521,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:289,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37471,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37472,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37473,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37474,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37475,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37476,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37477,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37478,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37459,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:993,hasVariable,Equation,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37479,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37480,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37481,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37482,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37483,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37484,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37485,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37486,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37487,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37488,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11202,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11203,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1404,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1523,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1915,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2427,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2520,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2521,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:289,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37471,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37472,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37473,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37474,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37475,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37476,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37477,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37478,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37460,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:993,hasGlobalVariable,File,Variable
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37490,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37491,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37490,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37492,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37490,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37493,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37490,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37494,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37490,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37495,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37490,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37496,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37490,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37497,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37490,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37498,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37499,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37500,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37499,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37501,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37499,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37502,hasEquation,File,Equation
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37499,4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37503,hasEquation,File,Equation
